,album,artists,duration_ms,explicit,href,id,name,popularity,preview_url,track_number,type,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
84,High Without Your Love,Loote,191240,False,https://api.spotify.com/v1/tracks/7qs2GAglLWfxEfmO8u2u0A,7qs2GAglLWfxEfmO8u2u0A,High Without Your Love,68,,1,track,spotify:track:7qs2GAglLWfxEfmO8u2u0A,0.101,https://api.spotify.com/v1/audio-analysis/7qs2GAglLWfxEfmO8u2u0A,0.867,191240,0.487,7qs2GAglLWfxEfmO8u2u0A,0.0,5,0.148,-5.872,1,0.0777,101.959,4,https://api.spotify.com/v1/tracks/7qs2GAglLWfxEfmO8u2u0A,audio_features,spotify:track:7qs2GAglLWfxEfmO8u2u0A,0.777
85,No Promises (feat. Demi Lovato),"Cheat Codes, Demi Lovato",223503,False,https://api.spotify.com/v1/tracks/5lNuqFVMca4vPupY10cH0J,5lNuqFVMca4vPupY10cH0J,No Promises (feat. Demi Lovato),83,https://p.scdn.co/mp3-preview/eb769786f45b9fe4852d38b4db9e2b4774e8781d?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:5lNuqFVMca4vPupY10cH0J,0.0575,https://api.spotify.com/v1/audio-analysis/5lNuqFVMca4vPupY10cH0J,0.741,223504,0.667,5lNuqFVMca4vPupY10cH0J,0.0,10,0.106,-5.445,1,0.134,112.956,4,https://api.spotify.com/v1/tracks/5lNuqFVMca4vPupY10cH0J,audio_features,spotify:track:5lNuqFVMca4vPupY10cH0J,0.609
86,What Everyone's Thinking,AJR,202193,False,https://api.spotify.com/v1/tracks/45iMRHmfLZu3yjdZ8P5e3t,45iMRHmfLZu3yjdZ8P5e3t,Weak,78,https://p.scdn.co/mp3-preview/9e2b34f1878d0a679853974a6413a364c25a697d?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:45iMRHmfLZu3yjdZ8P5e3t,0.127,https://api.spotify.com/v1/audio-analysis/45iMRHmfLZu3yjdZ8P5e3t,0.672,202194,0.642,45iMRHmfLZu3yjdZ8P5e3t,0.0,5,0.137,-4.552,1,0.0461,123.984,4,https://api.spotify.com/v1/tracks/45iMRHmfLZu3yjdZ8P5e3t,audio_features,spotify:track:45iMRHmfLZu3yjdZ8P5e3t,0.659
87,Doubt (Summer Edit),Shallou,226857,False,https://api.spotify.com/v1/tracks/5ffwgrvw4tVlhFcI8efviN,5ffwgrvw4tVlhFcI8efviN,Doubt (Summer Edit),69,https://p.scdn.co/mp3-preview/7d09fe0981f6b99199326d13a7ad2065a46b862c?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:5ffwgrvw4tVlhFcI8efviN,0.168,https://api.spotify.com/v1/audio-analysis/5ffwgrvw4tVlhFcI8efviN,0.733,226857,0.62,5ffwgrvw4tVlhFcI8efviN,0.000989,3,0.118,-8.556,1,0.0698,104.95,4,https://api.spotify.com/v1/tracks/5ffwgrvw4tVlhFcI8efviN,audio_features,spotify:track:5ffwgrvw4tVlhFcI8efviN,0.118
88,Plural,Electric Guest,217586,False,https://api.spotify.com/v1/tracks/1kcfGBb6kSrGqNIMW7rAlB,1kcfGBb6kSrGqNIMW7rAlB,Oh Devil,71,,5,track,spotify:track:1kcfGBb6kSrGqNIMW7rAlB,0.119,https://api.spotify.com/v1/audio-analysis/1kcfGBb6kSrGqNIMW7rAlB,0.904,217587,0.517,1kcfGBb6kSrGqNIMW7rAlB,0.0147,7,0.176,-7.287,0,0.0598,96.999,4,https://api.spotify.com/v1/tracks/1kcfGBb6kSrGqNIMW7rAlB,audio_features,spotify:track:1kcfGBb6kSrGqNIMW7rAlB,0.722
89,Navigator,"MOONZz, Restless Modern",210783,False,https://api.spotify.com/v1/tracks/1IUWIwZrxpyktrxGqI7FN7,1IUWIwZrxpyktrxGqI7FN7,Navigator,62,https://p.scdn.co/mp3-preview/abbeaa1341dfe27574e752acd3e2a2c5a6bc8439?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:1IUWIwZrxpyktrxGqI7FN7,0.252,https://api.spotify.com/v1/audio-analysis/1IUWIwZrxpyktrxGqI7FN7,0.553,210784,0.842,1IUWIwZrxpyktrxGqI7FN7,7.17e-05,3,0.121,-4.832,1,0.0916,171.983,4,https://api.spotify.com/v1/tracks/1IUWIwZrxpyktrxGqI7FN7,audio_features,spotify:track:1IUWIwZrxpyktrxGqI7FN7,0.427
91,One Step At A Time,"Bearson, Natalola",195349,False,https://api.spotify.com/v1/tracks/0TzWLXV3gnCqTSzOYrLs8h,0TzWLXV3gnCqTSzOYrLs8h,One Step At A Time,69,https://p.scdn.co/mp3-preview/53945475e64ccd0fa60ee26914cacf78676c4bf8?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:0TzWLXV3gnCqTSzOYrLs8h,0.0604,https://api.spotify.com/v1/audio-analysis/0TzWLXV3gnCqTSzOYrLs8h,0.633,195349,0.782,0TzWLXV3gnCqTSzOYrLs8h,0.0,11,0.182,-3.252,1,0.0405,96.073,4,https://api.spotify.com/v1/tracks/0TzWLXV3gnCqTSzOYrLs8h,audio_features,spotify:track:0TzWLXV3gnCqTSzOYrLs8h,0.799
92,Sing to You,John Splithoff,206432,False,https://api.spotify.com/v1/tracks/6UrZSKHenvGSok9muo1vvh,6UrZSKHenvGSok9muo1vvh,Sing to You,69,https://p.scdn.co/mp3-preview/ba28210b4279fad9a933fb4daf56f504a8cdcea9?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:6UrZSKHenvGSok9muo1vvh,0.452,https://api.spotify.com/v1/audio-analysis/6UrZSKHenvGSok9muo1vvh,0.752,206432,0.547,6UrZSKHenvGSok9muo1vvh,0.000109,1,0.167,-7.326,0,0.22,152.056,4,https://api.spotify.com/v1/tracks/6UrZSKHenvGSok9muo1vvh,audio_features,spotify:track:6UrZSKHenvGSok9muo1vvh,0.766
93,Roam,Theia,227977,False,https://api.spotify.com/v1/tracks/497l7A8s1mEyDPl9zOYkST,497l7A8s1mEyDPl9zOYkST,Roam,62,https://p.scdn.co/mp3-preview/c6b72c42214f9ec61f65e88755d066f7cb30cbe1?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:497l7A8s1mEyDPl9zOYkST,0.0751,https://api.spotify.com/v1/audio-analysis/497l7A8s1mEyDPl9zOYkST,0.602,227977,0.64,497l7A8s1mEyDPl9zOYkST,0.0264,9,0.372,-6.424,0,0.0319,99.948,4,https://api.spotify.com/v1/tracks/497l7A8s1mEyDPl9zOYkST,audio_features,spotify:track:497l7A8s1mEyDPl9zOYkST,0.393
94,Love Less,R.LUM.R,205436,False,https://api.spotify.com/v1/tracks/1cEo4OOyM1rOUn6kuTrm5m,1cEo4OOyM1rOUn6kuTrm5m,Love Less,61,https://p.scdn.co/mp3-preview/9c7566807e86a7c1fd0059b911a51f86d30db1e3?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:1cEo4OOyM1rOUn6kuTrm5m,0.0128,https://api.spotify.com/v1/audio-analysis/1cEo4OOyM1rOUn6kuTrm5m,0.441,205436,0.74,1cEo4OOyM1rOUn6kuTrm5m,0.0,5,0.127,-5.502,0,0.0863,129.344,4,https://api.spotify.com/v1/tracks/1cEo4OOyM1rOUn6kuTrm5m,audio_features,spotify:track:1cEo4OOyM1rOUn6kuTrm5m,0.572
95,Whippin (feat. Felix Snow),"Kiiara, Felix Snow",160596,True,https://api.spotify.com/v1/tracks/3QWjljChcOMkRDYSzF33Qr,3QWjljChcOMkRDYSzF33Qr,Whippin (feat. Felix Snow),85,https://p.scdn.co/mp3-preview/ed899d1bb2e78f57385a426eefce614591174f54?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:3QWjljChcOMkRDYSzF33Qr,0.549,https://api.spotify.com/v1/audio-analysis/3QWjljChcOMkRDYSzF33Qr,0.87,160597,0.502,3QWjljChcOMkRDYSzF33Qr,0.00356,5,0.0916,-7.497,0,0.0549,82.53,4,https://api.spotify.com/v1/tracks/3QWjljChcOMkRDYSzF33Qr,audio_features,spotify:track:3QWjljChcOMkRDYSzF33Qr,0.676
96,Malibu,Miley Cyrus,231905,False,https://api.spotify.com/v1/tracks/2habSXqcJGExM6JJyskY7O,2habSXqcJGExM6JJyskY7O,Malibu,93,https://p.scdn.co/mp3-preview/85e214544e55a8fc19d57335f304792804421501?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:2habSXqcJGExM6JJyskY7O,0.0577,https://api.spotify.com/v1/audio-analysis/2habSXqcJGExM6JJyskY7O,0.565,231906,0.782,2habSXqcJGExM6JJyskY7O,4.16e-05,8,0.0757,-6.413,1,0.0506,140.004,4,https://api.spotify.com/v1/tracks/2habSXqcJGExM6JJyskY7O,audio_features,spotify:track:2habSXqcJGExM6JJyskY7O,0.392
97,Swalla (feat. Nicki Minaj & Ty Dolla $ign),"Jason Derulo, Nicki Minaj, Ty Dolla $ign",216408,True,https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF,6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),96,https://p.scdn.co/mp3-preview/9aa4e0500aae8b33d04f031c454688890ab06468?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:6kex4EBAj0WHXDKZMEJaaF,0.075,https://api.spotify.com/v1/audio-analysis/6kex4EBAj0WHXDKZMEJaaF,0.696,216409,0.817,6kex4EBAj0WHXDKZMEJaaF,0.0,1,0.187,-3.862,1,0.109,98.064,4,https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF,audio_features,spotify:track:6kex4EBAj0WHXDKZMEJaaF,0.779
98,Unforgettable,"French Montana, Swae Lee",233832,True,https://api.spotify.com/v1/tracks/1F2HXIJrE2Xn81OzT2zZvW,1F2HXIJrE2Xn81OzT2zZvW,Unforgettable,94,https://p.scdn.co/mp3-preview/3814de3ede7445566a5b176bb23120af44da62d8?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:1F2HXIJrE2Xn81OzT2zZvW,0.0293,https://api.spotify.com/v1/audio-analysis/1F2HXIJrE2Xn81OzT2zZvW,0.726,233833,0.769,1F2HXIJrE2Xn81OzT2zZvW,0.0101,6,0.104,-5.043,1,0.123,97.985,4,https://api.spotify.com/v1/tracks/1F2HXIJrE2Xn81OzT2zZvW,audio_features,spotify:track:1F2HXIJrE2Xn81OzT2zZvW,0.75
99,do re mi,Blackbear,212027,True,https://api.spotify.com/v1/tracks/3sTCfUmYXSVWDacTd6uMbQ,3sTCfUmYXSVWDacTd6uMbQ,do re mi,70,,1,track,spotify:track:3sTCfUmYXSVWDacTd6uMbQ,0.00517,https://api.spotify.com/v1/audio-analysis/3sTCfUmYXSVWDacTd6uMbQ,0.747,212027,0.592,3sTCfUmYXSVWDacTd6uMbQ,1.48e-05,8,0.124,-6.334,1,0.0457,110.991,3,https://api.spotify.com/v1/tracks/3sTCfUmYXSVWDacTd6uMbQ,audio_features,spotify:track:3sTCfUmYXSVWDacTd6uMbQ,0.16
101,Rollin,"Calvin Harris, Future, Khalid",272666,True,https://api.spotify.com/v1/tracks/3FDrI0FLKzrYQiWxPhqV2W,3FDrI0FLKzrYQiWxPhqV2W,Rollin,88,https://p.scdn.co/mp3-preview/42c9d2902b9cc29e41983d86dddfc3d03c0e3664?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:3FDrI0FLKzrYQiWxPhqV2W,0.45,https://api.spotify.com/v1/audio-analysis/3FDrI0FLKzrYQiWxPhqV2W,0.754,272667,0.762,3FDrI0FLKzrYQiWxPhqV2W,6.67e-05,6,0.224,-4.486,0,0.0849,92.002,4,https://api.spotify.com/v1/tracks/3FDrI0FLKzrYQiWxPhqV2W,audio_features,spotify:track:3FDrI0FLKzrYQiWxPhqV2W,0.673
102,HNDRXX,"Future, Rihanna",251422,True,https://api.spotify.com/v1/tracks/2Ce5IyMlVRVvN997ZJjJJA,2Ce5IyMlVRVvN997ZJjJJA,Selfish,89,https://p.scdn.co/mp3-preview/716d5059aff4caf46c88d09cb7baef5898e3a71c?cid=452833d434b043269289f61fa9bfbf09,15,track,spotify:track:2Ce5IyMlVRVvN997ZJjJJA,0.0303,https://api.spotify.com/v1/audio-analysis/2Ce5IyMlVRVvN997ZJjJJA,0.415,251423,0.369,2Ce5IyMlVRVvN997ZJjJJA,7.64e-06,8,0.383,-10.044,1,0.0741,95.746,4,https://api.spotify.com/v1/tracks/2Ce5IyMlVRVvN997ZJjJJA,audio_features,spotify:track:2Ce5IyMlVRVvN997ZJjJJA,0.0951
103,It Ain't Me,"Kygo, Selena Gomez",220780,False,https://api.spotify.com/v1/tracks/12GEpg2XOPyqk03JZEZnJs,12GEpg2XOPyqk03JZEZnJs,It Ain’t Me (with Selena Gomez),86,,1,track,spotify:track:12GEpg2XOPyqk03JZEZnJs,0.0905,https://api.spotify.com/v1/audio-analysis/12GEpg2XOPyqk03JZEZnJs,0.648,220781,0.532,12GEpg2XOPyqk03JZEZnJs,0.0,0,0.0831,-6.597,1,0.0746,99.983,4,https://api.spotify.com/v1/tracks/12GEpg2XOPyqk03JZEZnJs,audio_features,spotify:track:12GEpg2XOPyqk03JZEZnJs,0.497
104,Memories...Do Not Open,The Chainsmokers,177573,True,https://api.spotify.com/v1/tracks/0wfbD5rAksdXUzRvMfM3x5,0wfbD5rAksdXUzRvMfM3x5,The One,86,https://p.scdn.co/mp3-preview/09ec5f0483dec2197bb6a4e1700eaf4a71789ca8?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:0wfbD5rAksdXUzRvMfM3x5,0.238,https://api.spotify.com/v1/audio-analysis/0wfbD5rAksdXUzRvMfM3x5,0.76,177573,0.303,0wfbD5rAksdXUzRvMfM3x5,8.09e-06,2,0.294,-11.362,1,0.0284,99.991,4,https://api.spotify.com/v1/tracks/0wfbD5rAksdXUzRvMfM3x5,audio_features,spotify:track:0wfbD5rAksdXUzRvMfM3x5,0.157
105,Bon Appétit,"Katy Perry, Migos",227292,False,https://api.spotify.com/v1/tracks/6n36I6V2WU3J4wwBMqYDNk,6n36I6V2WU3J4wwBMqYDNk,Bon Appétit,80,,1,track,spotify:track:6n36I6V2WU3J4wwBMqYDNk,0.122,https://api.spotify.com/v1/audio-analysis/6n36I6V2WU3J4wwBMqYDNk,0.803,227292,0.793,6n36I6V2WU3J4wwBMqYDNk,5.81e-05,6,0.154,-5.769,1,0.0635,106.035,4,https://api.spotify.com/v1/tracks/6n36I6V2WU3J4wwBMqYDNk,audio_features,spotify:track:6n36I6V2WU3J4wwBMqYDNk,0.54
106,So Good,Zara Larsson,172893,False,https://api.spotify.com/v1/tracks/4uoumbAMEMaKdtiv763jKz,4uoumbAMEMaKdtiv763jKz,TG4M,83,https://p.scdn.co/mp3-preview/7730a462c35b3660ee8d00970b9dc0c80ed3e9e9?cid=452833d434b043269289f61fa9bfbf09,5,track,spotify:track:4uoumbAMEMaKdtiv763jKz,0.0235,https://api.spotify.com/v1/audio-analysis/4uoumbAMEMaKdtiv763jKz,0.667,172893,0.648,4uoumbAMEMaKdtiv763jKz,1.52e-05,3,0.0427,-6.398,0,0.0626,95.031,4,https://api.spotify.com/v1/tracks/4uoumbAMEMaKdtiv763jKz,audio_features,spotify:track:4uoumbAMEMaKdtiv763jKz,0.585
107,FUTURE,Future,204600,True,https://api.spotify.com/v1/tracks/3rOSwuTsUlJp0Pu0MkN8r8,3rOSwuTsUlJp0Pu0MkN8r8,Mask Off,97,https://p.scdn.co/mp3-preview/0519fc7c44d418ca6c721d9aa83e9597065288e1?cid=452833d434b043269289f61fa9bfbf09,7,track,spotify:track:3rOSwuTsUlJp0Pu0MkN8r8,0.0102,https://api.spotify.com/v1/audio-analysis/3rOSwuTsUlJp0Pu0MkN8r8,0.833,204600,0.434,3rOSwuTsUlJp0Pu0MkN8r8,0.0219,2,0.165,-8.795,1,0.431,150.062,4,https://api.spotify.com/v1/tracks/3rOSwuTsUlJp0Pu0MkN8r8,audio_features,spotify:track:3rOSwuTsUlJp0Pu0MkN8r8,0.286
108,At My Best (feat. Hailee Steinfeld),"Machine Gun Kelly, Hailee Steinfeld",200733,False,https://api.spotify.com/v1/tracks/4d9OMbRg62jAFaqsoZ3M6z,4d9OMbRg62jAFaqsoZ3M6z,At My Best (feat. Hailee Steinfeld),75,,1,track,spotify:track:4d9OMbRg62jAFaqsoZ3M6z,0.00246,https://api.spotify.com/v1/audio-analysis/4d9OMbRg62jAFaqsoZ3M6z,0.532,200733,0.778,4d9OMbRg62jAFaqsoZ3M6z,0.000111,7,0.153,-6.69,0,0.218,169.923,4,https://api.spotify.com/v1/tracks/4d9OMbRg62jAFaqsoZ3M6z,audio_features,spotify:track:4d9OMbRg62jAFaqsoZ3M6z,0.242
109,Memories...Do Not Open,"The Chainsmokers, Coldplay",247160,False,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,92,https://p.scdn.co/mp3-preview/cb1ae1f9e2f874dd2d19e4c29edb552777eb1e7a?cid=452833d434b043269289f61fa9bfbf09,5,track,spotify:track:6RUKPb4LETWmmr3iAEQktW,0.0498,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,0.617,247160,0.635,6RUKPb4LETWmmr3iAEQktW,1.44e-05,11,0.164,-6.769,0,0.0317,103.019,4,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,audio_features,spotify:track:6RUKPb4LETWmmr3iAEQktW,0.436
110,Harry Styles,Harry Styles,340706,False,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,87,https://p.scdn.co/mp3-preview/af237206f611b722f48620ece049aff3b8650e77?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:5Ohxk2dO5COHF1krpoPigN,0.0275,https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN,0.516,340707,0.595,5Ohxk2dO5COHF1krpoPigN,0.0,5,0.109,-4.63,1,0.0313,119.972,4,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,audio_features,spotify:track:5Ohxk2dO5COHF1krpoPigN,0.209
111,24K Magic,Bruno Mars,206693,False,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,97,https://p.scdn.co/mp3-preview/f09116ce18bd77f543e68a925e5a96509e79ac6a?cid=452833d434b043269289f61fa9bfbf09,4,track,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,0.013,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,0.853,206693,0.56,0KKkJNfGyhkQ5aFogxQAPU,0.0,1,0.0944,-4.961,1,0.0406,134.066,4,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,audio_features,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,0.853
112,September Song,JP Cooper,220290,False,https://api.spotify.com/v1/tracks/0DNk7lEqDGCN6nDD0H8emF,0DNk7lEqDGCN6nDD0H8emF,September Song,79,,1,track,spotify:track:0DNk7lEqDGCN6nDD0H8emF,0.0561,https://api.spotify.com/v1/audio-analysis/0DNk7lEqDGCN6nDD0H8emF,0.623,220291,0.656,0DNk7lEqDGCN6nDD0H8emF,0.0,0,0.0855,-5.608,0,0.0416,95.878,4,https://api.spotify.com/v1/tracks/0DNk7lEqDGCN6nDD0H8emF,audio_features,spotify:track:0DNk7lEqDGCN6nDD0H8emF,0.371
113,Still Got Time,"ZAYN, PARTYNEXTDOOR",188490,False,https://api.spotify.com/v1/tracks/000xQL6tZNLJzIrtIgxqSl,000xQL6tZNLJzIrtIgxqSl,Still Got Time,89,https://p.scdn.co/mp3-preview/2385471a5d35709ad90e368dacabe4082af4541a?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:000xQL6tZNLJzIrtIgxqSl,0.131,https://api.spotify.com/v1/audio-analysis/000xQL6tZNLJzIrtIgxqSl,0.748,188491,0.627,000xQL6tZNLJzIrtIgxqSl,0.0,7,0.0852,-6.029,1,0.0644,120.963,4,https://api.spotify.com/v1/tracks/000xQL6tZNLJzIrtIgxqSl,audio_features,spotify:track:000xQL6tZNLJzIrtIgxqSl,0.513
114,American Teen,Khalid,219080,False,https://api.spotify.com/v1/tracks/152lZdxL1OR0ZMW6KquMif,152lZdxL1OR0ZMW6KquMif,Location,90,https://p.scdn.co/mp3-preview/d50dfb78af7cb29f6363ba1a0d2cbdd707ee137c?cid=452833d434b043269289f61fa9bfbf09,3,track,spotify:track:152lZdxL1OR0ZMW6KquMif,0.33,https://api.spotify.com/v1/audio-analysis/152lZdxL1OR0ZMW6KquMif,0.736,219080,0.449,152lZdxL1OR0ZMW6KquMif,0.000162,1,0.0898,-11.462,0,0.425,80.126,4,https://api.spotify.com/v1/tracks/152lZdxL1OR0ZMW6KquMif,audio_features,spotify:track:152lZdxL1OR0ZMW6KquMif,0.322
115,Body Like A Back Road,Sam Hunt,165386,False,https://api.spotify.com/v1/tracks/7mldq42yDuxiUNn08nvzHO,7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,86,,1,track,spotify:track:7mldq42yDuxiUNn08nvzHO,0.463,https://api.spotify.com/v1/audio-analysis/7mldq42yDuxiUNn08nvzHO,0.731,165387,0.469,7mldq42yDuxiUNn08nvzHO,1.04e-06,5,0.103,-7.226,1,0.0326,98.963,4,https://api.spotify.com/v1/tracks/7mldq42yDuxiUNn08nvzHO,audio_features,spotify:track:7mldq42yDuxiUNn08nvzHO,0.618
116,Scared to Be Lonely,"Martin Garrix, Dua Lipa",220883,False,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,94,https://p.scdn.co/mp3-preview/36cf23a16f3d05a2c1d3d7abfe7b13e5dc3c6ade?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,0.0895,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,0.584,220883,0.54,3ebXMykcMXOcLeJ9xZ17XH,0.0,1,0.261,-7.786,0,0.0576,137.972,4,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,audio_features,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,0.19
117,Cold,"Maroon 5, Future",234308,True,https://api.spotify.com/v1/tracks/52yOf7Ls1u5AO3cFIzQ58m,52yOf7Ls1u5AO3cFIzQ58m,Cold,83,,1,track,spotify:track:52yOf7Ls1u5AO3cFIzQ58m,0.122,https://api.spotify.com/v1/audio-analysis/52yOf7Ls1u5AO3cFIzQ58m,0.7,234308,0.714,52yOf7Ls1u5AO3cFIzQ58m,0.0,9,0.0428,-6.295,0,0.104,99.909,4,https://api.spotify.com/v1/tracks/52yOf7Ls1u5AO3cFIzQ58m,audio_features,spotify:track:52yOf7Ls1u5AO3cFIzQ58m,0.482
118,More Life,Drake,298940,True,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,5mCPDVBb16L4XQwDdbRUpz,Passionfruit,90,,3,track,spotify:track:5mCPDVBb16L4XQwDdbRUpz,0.304,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,0.804,298941,0.459,5mCPDVBb16L4XQwDdbRUpz,0.0862,11,0.11,-11.556,1,0.039,111.963,4,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,audio_features,spotify:track:5mCPDVBb16L4XQwDdbRUpz,0.372
121,Work from Home,"Fifth Harmony, Ty Dolla $ign",216575,False,https://api.spotify.com/v1/tracks/0SJPThTy7ynySPF4euczx7,0SJPThTy7ynySPF4euczx7,Work from Home,29,,1,track,spotify:track:0SJPThTy7ynySPF4euczx7,0.102,https://api.spotify.com/v1/audio-analysis/0SJPThTy7ynySPF4euczx7,0.803,216575,0.631,0SJPThTy7ynySPF4euczx7,7.39e-06,8,0.0858,-4.213,1,0.0444,104.999,4,https://api.spotify.com/v1/tracks/0SJPThTy7ynySPF4euczx7,audio_features,spotify:track:0SJPThTy7ynySPF4euczx7,0.659
122,Cake By The Ocean,DNCE,218440,True,https://api.spotify.com/v1/tracks/0Kahm7qIT3oUsRSc4NWWmh,0Kahm7qIT3oUsRSc4NWWmh,Cake By The Ocean,11,,1,track,spotify:track:0Kahm7qIT3oUsRSc4NWWmh,0.148,https://api.spotify.com/v1/audio-analysis/0Kahm7qIT3oUsRSc4NWWmh,0.772,218440,0.779,0Kahm7qIT3oUsRSc4NWWmh,0.0,4,0.0534,-5.479,0,0.0509,118.998,4,https://api.spotify.com/v1/tracks/0Kahm7qIT3oUsRSc4NWWmh,audio_features,spotify:track:0Kahm7qIT3oUsRSc4NWWmh,0.89
124,Nine Track Mind,"Charlie Puth, Selena Gomez",217706,False,https://api.spotify.com/v1/tracks/37FXw5QGFN7uwwsLy8uAc0,37FXw5QGFN7uwwsLy8uAc0,We Don't Talk Anymore (feat. Selena Gomez),75,https://p.scdn.co/mp3-preview/9c497e095198c3f26f98c244de8219935a908b81?cid=452833d434b043269289f61fa9bfbf09,5,track,spotify:track:37FXw5QGFN7uwwsLy8uAc0,0.621,https://api.spotify.com/v1/audio-analysis/37FXw5QGFN7uwwsLy8uAc0,0.728,217707,0.563,37FXw5QGFN7uwwsLy8uAc0,0.0,1,0.179,-8.053,0,0.134,100.017,4,https://api.spotify.com/v1/tracks/37FXw5QGFN7uwwsLy8uAc0,audio_features,spotify:track:37FXw5QGFN7uwwsLy8uAc0,0.35
125,Castle on the Hill,Ed Sheeran,261153,False,https://api.spotify.com/v1/tracks/66qlqxhEMpSHOzjRK4il0b,66qlqxhEMpSHOzjRK4il0b,Castle on the Hill,82,https://p.scdn.co/mp3-preview/beb4ed48cca5d2a792e877c7efe92d54046eac67?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:66qlqxhEMpSHOzjRK4il0b,0.0232,https://api.spotify.com/v1/audio-analysis/66qlqxhEMpSHOzjRK4il0b,0.461,261154,0.834,66qlqxhEMpSHOzjRK4il0b,1.14e-05,2,0.14,-4.868,1,0.0989,135.007,4,https://api.spotify.com/v1/tracks/66qlqxhEMpSHOzjRK4il0b,audio_features,spotify:track:66qlqxhEMpSHOzjRK4il0b,0.482
126,This Is Acting,Sia,211666,False,https://api.spotify.com/v1/tracks/27SdWb2rFzO6GWiYDBTD9j,27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,80,https://p.scdn.co/mp3-preview/88816b2040a092aa99d5b0e42945d79dc5027c1a?cid=452833d434b043269289f61fa9bfbf09,6,track,spotify:track:27SdWb2rFzO6GWiYDBTD9j,0.0472,https://api.spotify.com/v1/audio-analysis/27SdWb2rFzO6GWiYDBTD9j,0.628,211667,0.698,27SdWb2rFzO6GWiYDBTD9j,0.00143,6,0.0907,-5.608,0,0.105,89.976,4,https://api.spotify.com/v1/tracks/27SdWb2rFzO6GWiYDBTD9j,audio_features,spotify:track:27SdWb2rFzO6GWiYDBTD9j,0.73
